RAVE_OBS_ID,Teff,logg,MH,FeH,alphaM,SiFe,AlFe,MgFe,NiFe
20081218_0638m75_026,6669.216,3.8377755,-0.049089,-0.066074,0.080625005,0.098168,-0.016248748,0.2111465,0.05137255
20081218_0638m75_030,3919.9185,1.0442742,-0.19200155,-0.20296155,0.209489,0.12980199,0.1756985,0.30424172,0.0003720969
20081218_0638m75_031,4712.268,2.4856858,0.19590846,0.17998846,-0.011015,-0.0075450093,0.029558495,-0.005618304,0.041322097
20081218_0638m75_035,4743.5576,2.4596112,0.09873445,0.09028845,-0.0074500013,0.011126004,-0.010651506,-0.008623101,-0.008881904
20081218_0638m75_047,4684.8335,2.3714116,0.01060445,0.00402145,0.002482999,0.009370001,-0.0025945017,0.0020895996,-0.042296905
20081218_0638m75_050,6804.831,4.355372,-0.14367901,-0.134599,0.117815,0.089310996,-0.02174075,0.1899415,-0.11359046
20081218_0638m75_053,4976.9814,2.856738,-0.23584154,-0.24119155,-0.0019039996,-0.017133996,0.0024034977,0.0030214041,-0.0512179
20081218_0638m75_055,7247.205,3.7752254,-0.117339,-0.038390003,0.113105,0.041577004,-0.14141974,-0.050239496,0.23914054
20081218_0638m75_078,4257.3086,1.7691119,-0.084168546,-0.08727455,0.008435998,-0.012646995,-0.010843501,0.047052704,-0.029144898
20081218_0638m75_083,4311.425,1.7518754,-0.18982154,-0.20234154,0.028125998,0.039585993,0.063217685,0.058601692,-0.0017078966
20081218_0638m75_107,4782.107,2.3824968,-0.16824155,-0.18608154,0.054802,0.078168,0.099865496,0.0724317,-0.020097896
20081218_0638m75_120,4303.074,1.8553077,-0.05530055,-0.06401455,0.027482998,0.017662,0.048661493,0.041013695,0.033113096
20081218_0638m75_123,5535.08,4.390829,0.34779102,0.32756102,-0.028378,0.040711194,0.081949234,-0.025491506,0.03984955
20081218_0638m75_125,4423.645,1.3578035,-1.2616615,-1.2458615,0.176009,0.21051204,-0.30537152,0.22310174,-0.015767932
20081218_0638m75_133,6387.1313,4.3384447,0.25556102,0.24237101,-0.0071363,0.040238604,0.10623924,-0.019800484,0.06890957
20081218_0638m75_135,4695.1064,2.413596,0.092845455,0.08143045,-0.0035929997,0.010931,0.053576484,0.0047890022,0.004230097
20081218_0638m75_148,5504.29,4.282719,0.245101,0.227931,-0.0018089004,0.051101416,0.073289245,-0.0012114942,0.07471958
20081219_0329m69_114,5009.763,2.9171526,0.12005845,0.09701945,-0.027201701,-0.0021769926,0.0478075,-0.019126296,0.025021106
20081219_0329m69_120,4936.025,2.432793,-0.6548315,-0.67713153,0.22727899,0.25180203,0.2706585,0.30484173,0.07873207
20081219_0807m76_055,4947.127,2.394246,-0.60232157,-0.62535155,0.186009,0.20740199,0.2212185,0.24987167,0.084352076
20081219_0807m76_057,4533.6846,2.2208765,0.01463345,0.0023586499,-0.0252309,0.016064804,0.021678291,-0.033938497,-0.021029398
20081219_0807m76_059,4729.762,2.505948,-0.16577154,-0.17645155,0.034633003,0.04619001,0.046510503,0.050159708,-8.790195E-05
20081219_0909m04_075,5415.387,3.6878023,-0.15492155,-0.15421155,0.0058079995,-0.018931001,-0.0015335977,-0.024684295,0.0062421113
20081220_0329m06_002,4614.7305,2.1352677,-0.32001156,-0.33213153,0.098528996,0.09316197,0.10183549,0.14725168,0.010232061
20081220_0329m06_015,6293.5205,4.2252665,-0.062743,-0.059205003,0.02202,0.044536002,0.03984525,0.0443147,0.002470553
20081220_0329m06_023,5886.6084,4.2938523,-0.162889,-0.167649,0.020492999,0.07561199,0.08482225,0.051351294,0.04035355
20081220_0329m06_025,4794.3403,3.0925972,-0.00572395,-0.01169355,0.047473997,0.0060476004,0.10942049,0.0974113,0.0208021
20081220_0329m06_026,4774.569,4.5866294,-0.148509,-0.145059,0.073039,0.043739006,0.10091186,0.19537151,0.009230554
20081220_0329m06_028,6413.323,3.7704098,-0.30599156,-0.30321154,0.23111899,0.20826197,-0.11429152,0.45772168,-0.018477917
20081220_0329m06_034,5190.649,4.6165743,-0.333109,-0.32449898,0.042425998,0.028397977,0.021869242,0.07762149,0.007939547
20081220_0329m06_078,5788.161,4.122925,0.140591,0.127671,-0.0034764,0.063142,0.02981925,-0.0072475076,0.099299565
20081220_0329m06_101,5671.5,4.1669254,0.119571,0.097582,-0.027561,0.026076004,0.10597825,-0.013774499,0.08249855
20081220_0329m06_110,5050.342,3.750785,0.13848846,0.13089845,-0.014855001,-0.000718981,0.0056185126,-0.0006774664,0.06365211
20081220_0329m06_114,5367.993,4.637958,-0.021664001,-0.013024,-0.025944,-0.051156998,-0.04397975,-0.0420165,-0.01102245
20081220_0329m06_116,5519.918,4.283784,0.121451,0.104821,-0.021134,0.024453998,0.056799248,0.005538501,0.07952954
20081220_0329m06_146,5785.672,4.2298994,-0.092729,-0.096543,0.017161,0.00073399395,0.044343248,0.019061498,-0.023153454
20081222_0107p01_120,4943.5557,3.3514667,-0.47330156,-0.48986155,0.198219,0.11150199,0.2871185,0.2710917,0.17352208
20090101_0650m00_118,6476.0264,4.1827793,-0.382749,-0.379899,0.117335,0.11562702,0.01240927,0.1850315,-0.05957043
20090103_0329m69_120,6385.179,4.4428587,-0.027538,0.017619,-0.038364,-0.085048996,-0.17281875,-0.1115955,0.01962555
20090103_0737m57_004,4693.397,2.4992666,0.21554846,0.20173845,-0.008480001,-0.007570997,0.01917851,0.030241713,0.03798212
20090103_0737m57_005,4751.3057,2.5074775,-0.17555155,-0.18104155,0.018606998,0.050432995,0.0350177,0.025231704,-0.007337898
20090105_0345m02_070,4420.5864,2.1334214,-0.04388955,-0.043561548,0.025493998,0.029345002,0.007878497,0.0169687,-0.041666895
20090105_0345m02_072,5731.128,4.1621485,-0.613609,-0.630489,0.184545,0.20115098,0.22969922,0.28658146,0.06393951
20090105_0345m02_074,4784.7944,2.3836868,-0.27660155,-0.28792155,0.181129,0.19522199,0.26195848,0.2500217,0.0777521
20090105_0819m57_060,3809.477,1.0932953,0.16218846,0.14462845,0.030084997,-0.0040059984,0.063068494,0.04125771,-0.0027979016
20090106_0721m66_048,5078.2466,3.8537748,0.058478452,0.05381745,0.0015159994,-0.0025499985,0.02517949,0.018497705,-0.011746902
20090106_0721m66_070,4996.826,2.5882254,-0.13144155,-0.14410155,0.0033919998,0.03954,0.11180849,-0.023259297,-0.0119479
20090106_0721m66_082,4203.5493,1.5292765,-0.23717155,-0.26251155,0.012164999,0.02364701,0.057455495,0.0567047,-0.0047279
20090106_0721m66_110,4602.5625,2.3313324,-0.36848155,-0.37183154,0.074659,0.115042,0.11672849,0.10967168,0.02453208
20090106_0721m66_119,5007.5737,3.0267422,-0.33530155,-0.39523154,0.019164998,0.048884004,-0.04555151,0.030180693,0.041432083
20090106_0842m61_094,4695.548,2.6327572,0.03495945,0.028449452,-0.0071750004,-0.003854001,-0.005042499,-0.0026212707,0.0070770998
20090106_0842m61_101,4818.014,2.435906,-0.13563155,-0.14301156,0.032679,0.06069301,0.071852505,0.040096708,0.025492102
20090109_0359m65_052,4131.556,1.4912825,-0.48295155,-0.49496156,0.210649,0.19377202,0.17744851,0.28421172,0.0668121
20090109_0359m65_058,4834.233,3.1039248,0.00808575,-0.06990255,-0.0316101,-0.008140698,-0.086389326,0.004736997,0.026114099
20090109_0359m65_066,6226.4863,4.170767,-0.078488,-0.051847003,-0.0048485,-0.024977997,-0.024584748,-0.007043496,0.036190554
20090109_0359m65_116,4341.407,1.8363318,-0.49350154,-0.49820155,0.158319,0.18872201,0.1576485,0.2458817,0.058062077
20090109_0359m65_120,4701.6,2.339333,-0.24721155,-0.26356155,0.195279,0.21398202,0.20295349,0.2505017,0.08818211
20090109_0359m65_127,6036.616,4.450399,0.13464099,0.132701,-0.029124,0.010712996,0.016139254,-0.055860505,0.026469558
20090109_0359m65_136,5706.278,4.2619176,0.046256002,0.036831003,-0.0054619,0.013177,0.06333925,0.016540498,-0.01897645
20090109_0359m65_139,4747.5396,2.6669977,-0.10606155,-0.12037155,0.035646,0.056785002,0.0799985,0.043452702,0.007817104
20090109_0359m65_149,4794.365,2.4146786,-0.17378154,-0.18633156,0.12166899,0.130292,0.1825585,0.1871317,0.027792111
20090113_0359m65_004,5518.738,4.590596,0.107701,0.110271,-0.033794,-0.04762,-0.06172075,-0.0509715,0.0053895414
20090114_0529m72_015,6267.3887,4.024788,0.072973,0.062200997,0.023758,0.0398004,0.08917925,0.0691535,-0.0013304465
20090114_0529m72_018,4526.282,2.353325,0.038090453,0.024979452,0.021710001,0.037024,0.0423275,0.048209704,0.0176681
20090114_0529m72_028,4475.8013,2.2454085,-0.09102055,-0.11186155,0.002462998,0.03981,-0.0809345,-0.022284307,0.0046611056
20090114_0529m72_059,4691.966,4.665924,-0.054382,-0.049034,0.012677001,-0.051086992,0.04034125,0.0529455,0.00088785216
20090114_0529m72_127,4671.804,2.4058256,-0.03404155,-0.042843547,-0.012298001,0.007985998,-0.030301508,-0.025026303,-0.0248879
20090114_0529m72_128,4851.2617,2.5296242,-0.05943655,-0.081560545,0.0006540008,0.010579996,0.0798075,0.020512797,-0.012064911
20090114_0529m72_136,6614.4756,4.0619574,-0.075348005,-0.087531,0.090465,0.138994,0.030299246,0.1493855,0.009645551
20090114_1013m00_053,4843.656,2.4094253,-0.37361154,-0.38449156,0.064258,0.07477203,0.10641849,0.05845374,-0.0027779043
20090114_1013m00_067,6723.356,4.0604553,-0.227959,-0.250939,0.115765,0.09414899,-0.11984074,0.21106151,0.10504956
20090114_1013m00_078,6287.463,4.3273206,0.025192,0.030985,-0.0144362,-0.011433002,-0.05129175,-0.068831496,-0.047394447
20090114_1013m00_084,4690.9116,2.5011802,-0.07575855,-0.093928546,0.016288001,0.018141001,-0.0066655055,0.029926702,0.011102095
20090114_1013m00_135,4654.0146,2.3953445,0.14636846,0.12935846,0.009702999,0.035053,0.033708498,0.037123695,0.043362096
20090116_0425m71_025,6263.9805,4.1569223,-0.391089,-0.41330898,0.084109,0.16318098,0.074539244,0.13140848,0.00072956085
20090116_0425m71_028,6233.026,4.3991065,-0.442359,-0.46430898,0.05155,0.072405994,0.10895923,0.11466047,0.09134954
20090116_0425m71_030,4917.418,2.4596112,-0.27748156,-0.28430155,0.012437999,0.022289991,0.0721125,0.002994895,-0.009437919
20090116_0425m71_034,4778.655,2.438754,-0.08748755,-0.10515155,0.023089,0.041709006,0.08396849,0.055182703,0.037419096
20090116_0425m71_039,5676.5938,4.5746517,-0.318009,-0.333029,0.128765,0.10975201,0.24662127,0.23043151,0.074439555
20090116_0425m71_045,5353.4717,4.5422444,0.0120236,0.0047613997,-0.0203651,-0.0236118,0.06179885,-0.018596299,0.015063152
20090116_0425m71_057,4905.643,3.0173612,0.09928545,0.09139345,-0.0262629,-0.011064999,0.030713491,-0.034188293,0.0041870996
20090116_0650m26_048,4197.3296,1.6956087,-0.07764155,-0.09150255,0.008901998,-0.011604995,-0.011443511,0.011143297,0.009940103
20090116_0650m26_057,4726.85,2.969505,-0.01701455,-0.02483755,0.089799,0.10187499,0.13210449,0.1564447,0.0518881
20090116_0650m26_062,4553.2295,2.1432233,-0.33495155,-0.34340155,0.036870003,0.050814003,0.042208493,0.05633971,0.017472088
20090116_0650m26_078,4931.7383,2.374028,-0.46979156,-0.48764154,0.066689,0.061607987,0.09137848,0.11718169,0.04627207
20090117_0703m21_136,4609.281,2.4673731,-0.14704154,-0.15164155,0.045050003,0.03812,0.054101497,0.0666197,0.004462108
20090117_1033m43_141,3736.4097,0.43262485,-0.44911155,-0.46466154,0.115869,0.056755006,-0.027631521,0.21777168,-0.0018979311
20090118_0509m77_028,4686.498,2.3756206,0.04610645,0.046206452,0.013142999,0.009645,0.016300492,0.026728697,-0.0027199015
20090118_0509m77_057,6069.1255,4.104789,0.172291,0.170471,-0.0034826999,0.008310005,0.08563925,-0.0055385083,0.019319564
20090118_0509m77_066,4847.7476,2.5301273,-0.01030955,-0.02363355,-0.013432,0.009614003,0.028970487,-0.0195923,-0.011236902
20090118_0509m77_123,4135.0786,1.5387878,-0.51856154,-0.53155154,0.22744898,0.20882201,0.20599848,0.3470917,0.09681207
20090118_0509m77_128,6010.333,4.348993,-0.342259,-0.34222898,0.032574996,0.044310004,0.045969248,0.08484349,0.026469558
20090119_1030m12_102,4867.698,2.480712,-0.11724155,-0.13015155,0.015521999,0.024500012,0.036185503,0.012678906,0.0038621128
20090119_1030m12_120,4158.147,1.5284288,-0.09910655,-0.11438155,0.022356998,0.043594003,-0.017440498,0.052669704,0.012244105
20090123_0417m60_005,4533.5117,2.2823768,-0.22928154,-0.24238154,0.065506,0.10686201,0.06385349,0.088508695,0.024612099
20090123_0417m60_049,4883.9307,3.2092483,-0.38115156,-0.39525154,0.172489,0.14875197,0.26679948,0.2762917,0.059282094
20090123_0417m60_120,4248.104,1.6970754,-0.42090154,-0.42547154,0.164679,0.154232,0.19872549,0.24980171,0.066882074
20090123_0417m60_133,4125.909,1.6240822,-0.12628154,-0.13829155,0.180559,0.134942,0.1967985,0.25131172,0.064153105
20090123_0417m60_135,5736.6577,4.4578576,-0.033765998,-0.026570998,-0.0012897998,-0.04487299,-0.02003805,0.0107025,-0.03347745
20090123_0417m60_148,5438.742,4.4196367,-0.070063,-0.079732,-0.0067036,-0.027768001,0.15262225,-0.038302504,-0.00078745186
20090123_0417m60_149,6253.3267,4.471807,-0.086050004,-0.0869,0.0042049997,-0.020902,-0.03473775,0.0307565,0.003237553
20090131_1030m12_097,4470.4214,1.2994518,-1.4435616,-1.4432615,0.29079902,0.299142,-0.15987158,0.32515168,-0.0060679913
20090131_1030m12_106,4867.698,2.480712,-0.11724155,-0.13015155,0.015521999,0.024500012,0.036185503,0.012678906,0.0038621128
20090131_1030m12_120,4158.147,1.5284288,-0.09910655,-0.11438155,0.022356998,0.043594003,-0.017440498,0.052669704,0.012244105
20090204_1207m19_070,5066.446,2.4433463,-0.68896157,-0.70599157,0.269279,0.270192,0.2435885,0.3230417,0.031522095
20090205_1207m19_070,5066.446,2.4433463,-0.68896157,-0.70599157,0.269279,0.270192,0.2435885,0.3230417,0.031522095
20090207_0505m41_094,4994.5107,3.1001475,-0.29233155,-0.29890156,0.028595,0.023487002,0.09207651,0.07427271,0.033642113
20090219_1030m12_097,4470.4214,1.2994518,-1.4435616,-1.4432615,0.29079902,0.299142,-0.15987158,0.32515168,-0.0060679913
20090219_1030m12_106,4867.698,2.480712,-0.11724155,-0.13015155,0.015521999,0.024500012,0.036185503,0.012678906,0.0038621128
20090219_1030m12_120,4158.147,1.5284288,-0.09910655,-0.11438155,0.022356998,0.043594003,-0.017440498,0.052669704,0.012244105
20090220_0807m76_049,4210.2925,1.7199225,-0.32473156,-0.32894155,0.201709,0.192332,0.17995793,0.2767117,0.084142104
20090220_0807m76_055,5376.492,2.4921997,-0.55391157,-0.5828015,0.201799,0.17564195,0.15303847,0.30251166,0.08060205
20090220_1207m19_070,5066.446,2.4433463,-0.68896157,-0.70599157,0.269279,0.270192,0.2435885,0.3230417,0.031522095
20090222_0924m05_003,4645.652,2.4130557,0.13316846,0.12028845,0.004005,0.010990001,-0.049561508,-0.0016032979,-0.0008678958
20090222_0924m05_008,6381.397,4.19959,-0.27608898,-0.281169,0.049590997,0.057538018,-0.032180727,0.11613852,0.002909571
20090222_0924m05_010,4788.9014,2.5057697,0.10288845,0.08615745,-0.020301,0.018210001,-0.012680508,-0.0262563,0.010563098
20090222_0924m05_030,5020.3506,2.4378986,-0.50392157,-0.5309715,0.166389,0.17978197,0.22036847,0.24101168,0.057052076
20090222_0924m05_070,4918.885,2.3977444,-0.41930154,-0.43374154,0.055952996,0.047969997,0.1261085,0.061986715,0.032832086
20090222_0924m05_114,6265.5146,4.166875,-0.075471,-0.072862,0.042381003,0.056971,0.017158248,0.0399791,-0.03084945
20090222_0924m05_115,5059.6235,3.3639793,0.070248455,0.05770045,-0.010794001,0.0014150031,0.07504648,-0.0027699955,0.030200098
20090222_0924m05_120,4070.7866,0.9867909,-1.0263616,-1.0363616,0.19230899,0.227732,0.12341857,0.29802167,0.049782097
20090222_0924m05_121,4857.738,2.5268648,0.01859145,0.01036505,-0.021325,-0.037430197,-0.014698101,-0.029946899,-0.020792302
20090222_0924m05_124,6582.3057,4.224757,0.193351,0.202921,0.009655001,0.028421998,-0.10685076,0.0226506,-0.08884046
20090222_0924m05_134,4569.4136,1.8102263,-1.2936616,-1.3132615,0.23183899,0.2817719,0.17390847,0.2945516,0.06863201
20090222_0924m05_136,4919.5938,2.5419705,-0.06164055,-0.07393855,0.0076089986,0.034513,0.0481155,-0.0064833015,-0.0177899
20090222_0924m05_138,4930.2134,2.456198,-0.28111154,-0.29466155,0.032944,0.04064101,0.1115315,0.04686472,0.02712208
20090222_0924m05_139,4883.913,2.7753434,-0.49447155,-0.49969155,0.067219,0.051903993,0.084608495,0.10733169,0.051002085
20090222_1133m15_114,6445.8843,4.053608,-0.35170898,-0.37966898,0.299985,0.34162098,0.27623123,0.48997152,0.24079055
20090223_1057m45_037,3754.9255,0.79831433,-0.24363154,-0.26050153,0.216599,0.141152,0.17419147,0.2583717,0.024182081
20090226_0842m61_100,4004.3486,1.2405696,-0.05937655,-0.07398955,0.037115,0.025876,0.027986497,0.060383696,0.004625097
20090226_0842m61_102,3658.8894,1.1383069,0.43090844,0.40530846,0.001885999,-0.04395601,0.008048475,0.032415688,-0.01047793
20090226_0934m09_057,4883.913,2.7753434,-0.49447155,-0.49969155,0.067219,0.051903993,0.084608495,0.10733169,0.051002085
20090226_0934m09_060,4919.5938,2.5419705,-0.06164055,-0.07393855,0.0076089986,0.034513,0.0481155,-0.0064833015,-0.0177899
20090226_0934m09_061,4930.2134,2.456198,-0.28111154,-0.29466155,0.032944,0.04064101,0.1115315,0.04686472,0.02712208
20090226_0934m09_062,4569.4136,1.8102263,-1.2936616,-1.3132615,0.23183899,0.2817719,0.17390847,0.2945516,0.06863201
20090226_0934m09_063,6582.3057,4.224757,0.193351,0.202921,0.009655001,0.028421998,-0.10685076,0.0226506,-0.08884046
20090226_0934m09_073,4070.7866,0.9867909,-1.0263616,-1.0363616,0.19230899,0.227732,0.12341857,0.29802167,0.049782097
20090226_1143m74_125,4282.547,1.6739649,-0.19033155,-0.20706154,0.036673002,0.06751101,0.038476497,0.07087968,0.012522101
20090228_0650m26_050,4119.6343,1.2473217,-0.44033155,-0.46009156,0.036937,0.06656402,-0.019421488,0.09963071,0.015902102
20090228_0650m26_083,4054.3271,1.3034132,-0.22262155,-0.23996155,0.030564003,0.013684005,-0.0014085025,0.08129971,0.029182106
20090301_0640m21_149,4944.2773,3.1437886,-0.40126154,-0.41092154,0.119619,0.07406202,0.1514085,0.1905517,0.060802072
20090305_1159m15_005,4068.2722,1.3509345,-0.36870155,-0.38153154,0.207809,0.192042,0.10325849,0.2651717,0.067482084
20090305_1159m15_014,6271.404,4.081579,-0.149139,-0.152729,0.063374005,0.088497005,0.04606825,0.070520505,0.027017549
20090305_1159m15_135,6361.3677,4.1454372,-0.312069,-0.31964898,0.110535,0.12870398,0.08067924,0.12868848,0.013649553
20090305_1159m15_136,4987.007,2.5115278,-0.32976153,-0.34476155,0.049314998,0.050369024,0.08753848,0.05359173,0.030342102
20090305_1159m15_139,4728.908,2.322249,-0.19334155,-0.20614155,0.020261,0.035689995,0.034138486,-0.0069223046,0.020492107
20090305_1159m15_141,6567.212,4.0476613,-0.212409,-0.20876901,0.069305,0.087207004,-0.07871075,0.12407249,-0.028240442
20090307_1159m15_005,4068.2722,1.3509345,-0.36870155,-0.38153154,0.207809,0.192042,0.10325849,0.2651717,0.067482084
20090307_1159m15_014,6271.404,4.081579,-0.149139,-0.152729,0.063374005,0.088497005,0.04606825,0.070520505,0.027017549
20090307_1159m15_135,6361.3677,4.1454372,-0.312069,-0.31964898,0.110535,0.12870398,0.08067924,0.12868848,0.013649553
20090307_1159m15_136,4987.007,2.5115278,-0.32976153,-0.34476155,0.049314998,0.050369024,0.08753848,0.05359173,0.030342102
20090307_1159m15_139,4728.908,2.322249,-0.19334155,-0.20614155,0.020261,0.035689995,0.034138486,-0.0069223046,0.020492107
20090307_1159m15_141,6567.212,4.0476613,-0.212409,-0.20876901,0.069305,0.087207004,-0.07871075,0.12407249,-0.028240442
20090308_0919m59_029,3810.0735,0.8271015,-0.21902154,-0.24137154,0.060173996,0.028001994,0.017172486,0.08215669,-0.0054679066
20090308_0919m59_043,4228.2407,1.7998202,0.04840745,0.030221451,0.0038929991,-0.0069430005,0.041415494,0.0543497,0.018378101
20090308_1114m13_054,6135.428,4.2548537,-0.187709,-0.194749,0.033074997,0.070600994,0.08743425,0.041427895,0.043499544
20090308_1114m13_056,4299.999,1.967701,0.00962665,-0.00460455,0.059184,0.039539196,0.0627515,0.093515895,0.0014670985
20090308_1114m13_060,4980.2207,2.4550893,-0.41087154,-0.41910154,0.062076002,0.06025499,0.16478848,0.0894427,0.021302074
20090308_1114m13_066,6259.919,4.2574816,-0.461489,-0.471019,0.091765,0.13640103,0.06833926,0.13911551,0.11961958
20090308_1202m13_048,4748.5303,2.577609,-0.41457155,-0.41794154,0.068509,0.070591986,0.021918505,0.080058694,0.04644209
20090308_1202m13_050,4388.965,2.133871,-0.08315255,-0.09537755,0.116449,0.095747,0.1303945,0.1751667,0.020356104
20090308_1202m13_065,4230.5947,1.8284136,0.00270055,-0.01595955,-0.010442,-2.0898879E-05,-0.059459504,0.0009979997,-0.0325369
20090313_0924m05_003,4645.652,2.4130557,0.13316846,0.12028845,0.004005,0.010990001,-0.049561508,-0.0016032979,-0.0008678958
20090313_0924m05_008,6381.397,4.19959,-0.27608898,-0.281169,0.049590997,0.057538018,-0.032180727,0.11613852,0.002909571
20090313_0924m05_010,4788.9014,2.5057697,0.10288845,0.08615745,-0.020301,0.018210001,-0.012680508,-0.0262563,0.010563098
